id_domena;domena;czy_linki;czy_telefon;czy_mail;czy_facebook
1649290;statysci.pl;1;0;0;0
1649297;stelbro.pl;1;0;0;0
1649313;stochastyczny.pl;1;0;0;0
1649315;stoeco.pl;1;0;0;0
1649393;sustine.pl;1;0;0;0
1649436;szampany.pl;1;0;0;0
1649459;szkielety.pl;1;0;0;0
1649462;szkliwa.pl;1;0;0;0
1649484;sztec.pl;1;0;0;0
1649511;szymanderska.pl;1;0;0;0
1649527;taharii.pl;1;0;0;1
1649546;tapout.pl;1;0;0;0
1649554;tataleona.pl;1;0;0;0
1649569;teacomat.pl;1;0;0;0
1649583;teleintercom.pl;1;0;0;0
1649595;terapy.pl;1;0;0;0
1649598;terminalkontenerowy.pl;1;0;0;0
1649607;termostaty.pl;1;0;0;0
1649615;testuslugi.pl;1;0;0;0
1649622;thassos.pl;1;0;0;0
1649629;thierry.pl;1;0;0;0
1649726;treningowo.pl;1;0;0;0
1649749;tssan.pl;1;0;0;0
1649775;tvfilm.pl;1;0;0;0
1649802;ubezpiecze.pl;1;0;0;0
1649814;uiux.pl;1;0;0;0
1649823;ulepszanie.pl;1;0;0;0
1649825;ultradzwieki.pl;1;0;0;0
1649861;urantia.pl;1;0;0;0
1649891;uzdrowienia.pl;1;0;0;1
1649894;uzuuto.pl;1;0;0;0
1649903;vag4you.pl;1;0;0;0
1649913;vbex.pl;1;0;0;0
1649916;vectir.pl;1;0;0;0
1649964;vlp.pl;1;0;0;0
1649966;vogele.pl;1;0;0;0
1649975;vtl.pl;1;0;0;0
1650033;weekendtv.pl;1;0;0;0
1650056;weselnybar.pl;1;0;0;0
1650060;wgnieceniapro.pl;1;0;0;0
1650070;wibratory.pl;1;0;0;0
1650122;wioocha.pl;1;0;0;0
1650136;wizazystyka.pl;1;0;0;0
1650148;wlazy.pl;1;0;0;0
1650167;wojek.pl;1;0;0;0
1650173;wolfhard.pl;1;0;0;0
1650189;woskowanie.pl;1;0;0;0
1650215;wuch.pl;1;0;0;0
1650286;xrite.pl;1;0;0;0
1650304;youwin.pl;1;0;0;0
1650313;zabrzeg.pl;1;0;0;0
1650368;zarabiac.pl;1;0;0;0
1650391;zboj.pl;1;0;0;0
1650395;zdalnie.pl;1;0;0;0
1650408;zechenter.pl;1;0;0;1
1650430;zieleniewscy.pl;1;0;0;0
1650433;zimnota.pl;1;0;0;0
1650442;zmywacze.pl;1;0;0;0
1650458;zrobic.pl;1;0;0;0
1650460;zsypy.pl;1;0;0;0
1650546;52wear.pl;1;0;0;0
1650554;academic-art-of-riding.pl;1;0;0;0
1650580;akademiataekwondo.pl;1;0;0;1
1650583;akcjamotywacja.com.pl;1;0;0;0
1650587;akwa-24.pl;1;0;0;0
1650595;aloes-do-picia.pl;1;0;0;0
1650693;bitcoin7.pl;1;0;0;0
1650744;chomikuj-pobieraj.pl;1;0;0;0
1650755;cmentarzprzedborz.pl;1;0;0;0
1650763;covernostra.pl;1;0;0;0
1650766;cryptocenter.pl;1;0;0;1
1650804;dietetykmarta.pl;1;0;0;1
1650832;drogeriaolmed.pl;1;0;0;0
1650845;dzastaworld.pl;1;0;0;0
1650867;ekskluzywna-odziez.pl;1;0;0;0
1650876;e-marketingbiznes.pl;1;0;0;0
1650877;emiliajurek.pl;1;0;0;0
1650895;e-skr.pl;1;0;0;1
1650905;e-vestito.pl;1;0;0;0
1650922;fajnedowcipy.pl;1;0;0;0
1650942;fnrrpl.pl;1;0;0;0
1650947;fortunazgieksa.pl;1;0;0;0
1650988;gniazdogracza.pl;1;0;0;1
1650992;gorczewska181.pl;1;0;0;0
1651018;hiphura.czeladz.pl;1;0;0;0
1651033;igra-do-pobrania-pc.pl;1;0;0;0
1651051;ipasaz.pl;1;0;0;0
1651060;jakdaleko.pl;1;0;0;1
1651065;jakuprawiacindoor.pl;1;0;0;0
1651074;jj-es.pl;1;0;0;0
1651081;jofa.sanok.pl;1;0;0;0
1651116;katarzynaskupien.pl;1;0;0;0
1651141;kochamtenisstolowy.pl;1;0;0;0
1651150;konsolidacjaonline.pl;1;0;0;0
1651160;kratkinawymiar.pl;1;0;0;1
1651163;krew-pleszew.pl;1;0;0;1
1651225;luminarius.pl;1;0;0;0
1651276;mestfashion.pl;1;0;0;0
1651282;miejskiepodroze.pl;1;0;0;0
1651285;migra.bialystok.pl;1;0;0;0
1651305;mojortodonta.info.pl;1;0;0;0
1651306;mojtablic.swidnica.pl;1;0;0;0
1651326;multilevelconsulting.pl;1;0;0;0
1651328;muzykadobiegania.com.pl;1;0;0;0
1651343;nasionarium.pl;1;0;0;0
1651345;naszekicksy.pl;1;0;0;0
1651360;nmsrecruitment.pl;1;0;0;0
1651365;norweskielesne.pl;1;0;0;0
1651391;ofeoo.pl;1;0;0;0
1651394;officefair.com.pl;1;0;0;0
1651427;paka.edu.pl;1;0;0;0
1651477;podkasterzy.pl;1;0;0;1
1651479;podrozedogranic.pl;1;0;0;0
1651480;podszpilka24.pl;1;0;0;0
1651484;pokelublin.pl;1;0;0;1
1651498;polubchemie.pl;1;0;0;0
1651508;pp26tarnow.pl;1;0;0;0
1651595;rodzinanapolskichszlakach.pl;1;0;0;1
1651597;rodzinawolnosci.pl;1;0;0;1
1651650;skinroom.pl;1;0;0;0
1651676;sport-kids.pl;1;0;0;0
1651744;tajnikiatrakcyjnosci.pl;1;0;0;0
1651749;tani-super-kredyt.pl;1;0;0;0
1651750;tanszepodroze.pl;1;0;0;0
1651752;tarcza-kolbudy.pl;1;0;0;0
1651754;tarot-online.net.pl;1;0;0;0
1651788;tomekwilk.pl;1;0;0;0
1651834;villaolsna.pl;1;0;0;0
1651870;wmptt.pl;1;0;0;1
1651876;workshopstudio.com.pl;1;0;0;0
1651894;x-maty.com.pl;1;0;0;0
1651895;x-maty.info.pl;1;0;0;0
1651918;zabawy-integracyjne.pl;1;0;0;0
1651946;zkosmosu.pl;1;0;0;0
1651972;co-to-jest.pl;1;0;0;0
1651992;gokdobre.pl;1;0;0;0
1652005;korektoronline.pl;1;0;0;0
1652008;kursymuzyczne.com.pl;1;0;0;0
1652061;www.scob24.pl;1;0;0;0
1652092;villasushi.pl;1;0;0;1
1652114;e2p.eu;1;0;0;0
1652117;w3f.pl;1;0;0;0
1652118;zgm.eu;1;0;0;0
1652190;zmnch.pl;1;0;0;0
1652219;mruga.pl;1;0;0;0
1652224;sp106.pl;1;0;0;0
1652248;belito.pl;1;0;0;0
1652260;kweber.pl;1;0;0;0
1652265;3dskan.pl;1;0;0;0
1652296;planty.eu;1;0;0;0
1652336;tecmate.pl;1;0;0;0
1652339;voltyre.pl;1;0;0;0
1652358;kpaszko.pl;1;0;0;0
1652363;wbeidea.pl;1;0;0;0
1652447;wislatv.pl;1;0;0;1
1652463;leczhcv.pl;1;0;0;0
1652473;biosante.pl;1;0;0;0
1652508;taxworld.pl;1;0;0;0
1652512;szokfoto.pl;1;0;0;1
1652533;ekoready.pl;1;0;0;0
1652553;druki24h.pl;1;0;0;0
1652568;sklep144.pl;1;0;0;0
1652591;zyrpoint.pl;1;0;0;0
1652683;powergift.eu;1;0;0;0
1652708;croco.com.pl;1;0;0;0
1652728;ziaja-art.pl;1;0;0;0
1652752;charbonne.pl;1;0;0;0
1652769;cocodemer.pl;1;0;0;0
1652798;dekologia.pl;1;0;0;0
1652802;karasiowo.pl;1;0;0;1
1652927;e-kamionki.pl;1;0;0;0
1652958;skateordie.pl;1;0;0;1
1652960;lidersmaku.pl;1;0;0;0
1652967;digispider.pl;1;0;0;0
1653036;elblagcity.pl;1;0;0;0
1653042;peletgrill.pl;1;0;0;0
1653044;panel3dmdf.pl;1;0;0;0
1653046;sanikopter.pl;1;0;0;0
1653050;prestashow.pl;1;0;0;0
1653051;fizjobodek.pl;1;0;0;0
1653071;akustyczen.pl;1;0;0;0
1653091;egreendream.pl;1;0;0;0
1653102;alarmdlabio.pl;1;0;0;0
1653130;designsmart.pl;1;0;0;0
1653133;konieczajka.pl;1;0;0;0
1653164;smartzakupy.pl;1;0;0;0
1653194;mlodyekolog.pl;1;0;0;0
1653199;trninterior.pl;1;0;0;0
1653299;levis-farby.pl;1;0;0;1
1653352;aktivreisen.pl;1;0;0;0
1653358;nacomito.com.pl;1;0;0;1
1653372;medicaltours.pl;1;0;0;0
1653383;quality4life.pl;1;0;0;1
1653398;liderbiznesu.pl;1;0;0;0
1653423;androidmedia.pl;1;0;0;0
1653466;lifeincolour.pl;1;0;0;1
1653542;www.mstefanowicz.pl;1;0;0;0
1653553;maciejzawada.pl;1;0;0;0
1653581;krzewymarkus.pl;1;0;0;0
1653586;genesis-zone.pl;1;0;0;0
1653613;nieistniejacy.pl;1;0;0;0
1653626;szkola-ryzyka.pl;1;0;0;1
1653644;sklep.cdw.edu.pl;1;0;0;0
1653662;mysecurephone.pl;1;0;0;0
1653664;corinedefarme.pl;1;0;0;1
1653666;izbyturystyki.pl;1;0;0;0
1653724;umowazbankiem.pl;1;0;0;1
1653738;wiatrakmazury.pl;1;0;0;0
1653777;laguna-resort.pl;1;0;0;0
1653873;hajduszoboszlo.pl;1;0;0;0
1653943;prorecognition.pl;1;0;0;0
1653944;zakupyurolnika.pl;1;0;0;0
1654018;papuziegadanie.pl;1;0;0;1
1654021;vintagerecords.pl;1;0;0;0
1654039;gazetkalokalna.pl;1;0;0;0
1654064;bluemediastudio.pl;1;0;0;1
1654137;trattoriazabrze.pl;1;0;0;1
1654142;sklep.margopack.pl;1;0;0;0
1654227;sklep.format.gda.pl;1;0;0;1
1654229;fantazjeogrodowe.pl;1;0;0;0
1654240;vanguard-engines.pl;1;0;0;0
1654351;brzezinscytrenuja.pl;1;0;0;0
1654378;cezaryponiatowski.pl;1;0;0;0
1654415;psychologwbielsku.pl;1;0;0;0
1654458;kotly-przemyslowe.pl;1;0;0;0
1654538;kreatywnieoswiecie.pl;1;0;0;0
1654542;dariuszkorganowski.pl;1;0;0;0
1654547;ppitemplateletter.net;1;0;0;0
1654586;kuchenne-rewolucje.pl;1;0;0;0
1654596;dziedzictwo-oswiaty.pl;1;0;0;0
1654628;sklep.radosc.debica.pl;1;0;0;0
1654796;business-coaching.com.pl;1;0;0;1
1654803;fryzjerdlazwierzat.com.pl;1;0;0;0
1654881;agencjareklamowa-assetus.pl;1;0;0;0
1654943;www.monterinstalacjibudowlanych.pl;1;0;0;0
1654990;logomaty.pl;1;0;0;0
1655007;zaciekawki.pl;1;0;0;0
1655020;zielonymbusem.pl;1;0;0;1
1655039;broker-inwestycje.pl;1;0;0;0
1655106;cv-szablony.pl;1;0;0;0
1655143;go4healthtravel.com;1;0;0;1
1655157;iranet.eu;1;0;0;0
1655171;kolorowylekkigips.pl;1;0;0;0
1655180;ksiestwomonako.pl;1;0;0;0
1655227;oksyda.com.pl;1;0;0;0
1655242;pokonaj-pryszcze.pl;1;0;0;0
1655257;pozyczki15minut.pl;1;0;0;0
1655276;ropczyce-sedziszow.pl;1;0;0;0
1655285;skladowaniewegla.ovh;1;0;0;0
1655306;tatry.expert;1;0;0;0
1655322;walbrzych.pomocdrogowa.info;1;0;0;0
1655341;antypodymody.pl;1;0;0;0
1655342;artlazienki.pl;1;0;0;0
1655346;b-cool.pl;1;0;0;0
1655373;forexpolska.pl;1;0;0;1
1655401;meritum-bielsko.pl;1;0;0;0
1655413;online-banki.pl;1;0;0;0
1655433;tyton.bnx.pl;1;0;0;0
1656207;3bu.pl;1;0;0;0
1656408;e-wizytownik.pl;1;0;0;0
1656699;naszwalbrzych.pl;1;0;0;0
1656821;pselect.com.pl;1;0;0;0
1656898;sportgunshop.pl;1;0;0;0
1656952;tomaszpuchalski.pl;1;0;0;0
1656967;twojazmiana.pl;1;0;0;1
1656986;vag-podkarpacie.pl;1;0;0;0
1657511;rynekepracy.pl;1;0;0;0
1657529;damiankordas.pl;1;0;0;0
1657534;bozenafisiak.pl;1;0;0;0
1657742;triathlonistkawbiznesie.pl;1;0;0;1
1657800;lwhis.pl;1;0;0;1
1657857;fubu997.pl;1;0;0;0
1657920;dlasingla.pl;1;0;0;0
1657923;lajtsalad.pl;1;0;0;1
1658019;zrobbiznes.pl;1;0;0;0
1658046;maydayteam.pl;1;0;0;0
1658082;jablkowyraj.pl;1;0;0;0
1658096;monikasokol.pl;1;0;0;1
1658101;sklep.nicol.pl;1;0;0;0
1658108;kubamalicki.pl;1;0;0;0
1658123;punxnotdead.pl;1;0;0;0
1658130;aboutsanten.net;1;0;0;0
1658179;infonius.com.pl;1;0;0;0
1658374;marketingsilesia.pl;1;0;0;0
1658388;elvisonsullivan.net;1;0;0;0
1658428;warsawoilfestival.pl;1;0;0;0
1658436;darmowekomponenty.pl;1;0;0;0
1658462;zdjeciakrzeszowice.pl;1;0;0;0
1658516;odziezreklamowa.com.pl;1;0;0;0
1658532;scaffoldengineering.net;1;0;0;0
1658558;pielgrzymka-strazacka.pl;1;0;0;0
1658739;empiria-cosmetics.pl;1;0;0;0
1658760;krzysztofkania.com.pl;1;0;0;0
1658852;predyspozycje-zawodowe.pl;1;0;0;0
449784;teo-cat.pl;1;0;0;0
466198;sgikomfort.pl;1;0;0;0
466682;zgplus.com;1;0;0;0
468086;brico-outlet.pl;1;0;0;0
472903;krzysiprzyjaciele.waw.pl;1;0;0;0
544617;storka.prv.pl;1;0;0;0
560157;lackowska.pl;1;0;0;0
592775;centrum.euroadres.pl;1;0;0;0
592792;centrumdaniela.euroadres.pl;1;0;0;0
599559;lopatki.zbbmizera.pl;1;0;0;0
609489;znp.naleczow.eu;1;0;0;0
610914;arspoaudio.com.pl;1;0;0;0
613007;comfortmed.pl;1;0;0;0
613737;domy.ocom.pl;1;0;0;0
614249;elchem-b.com.pl;1;0;0;0
614884;fhkupiec.pl.tl;1;0;0;0
618011;kursywagtail.w8w.pl;1;0;0;0
618257;lex.prv.pl;1;0;0;0
618510;maglownice-regeneracja.pl;1;0;0;0
618594;maltom.yoyo.pl;1;0;0;0
619740;narzedziabrukarskie.pl;1;0;0;0
620325;onlyformen.pl;1;0;0;0
622187;remak-rozruch.com;1;0;0;0
623657;smerfus.webon.pl;1;0;0;0
623950;startus.pl;1;0;0;1
626070;widlaki.waw.pl;1;0;0;0
626131;willazoja.nocujmy.pl;1;0;0;0
681081;hydrotech-bobowa.com;1;0;0;0
686036;copycenter.net.pl;1;0;0;0
740518;sklep4lapy.pl;1;0;0;0
892249;windykacjanaukrainie.pl;1;0;0;0
897120;head-bikes.pl;1;0;0;0
901092;perfumefrance.eu;1;0;0;0
911450;skladweglapodleze.pl;1;0;0;0
927041;benbow.pl;1;0;0;0
928937;notebook.pl;1;0;0;0
929668;sportcom.pl;1;0;0;1
931848;jabko.eu;1;0;0;0
931889;madea.eu;1;0;0;0
938149;amor.ta.pl;1;0;0;0
943326;avx.pl;1;0;0;0
949858;budujnowoczesnie.pl;1;0;0;0
951062;cb-cerabud.com.pl;1;0;0;0
954456;csds.com.pl;1;0;0;0
957872;dobrepalety.pl;1;0;0;0
961734;e-koncept.com.pl;1;0;0;0
969574;gabinetbrodnica.pl;1;0;0;0
972679;gokpiatnica.pl;1;0;0;0
976939;hutki-fila.pl;1;0;0;0
980793;jacekjagla.pl;1;0;0;0
986019;kolociebie.pl;1;0;0;0
990898;lesnydomek.pl;1;0;0;0
997393;memoria.czest.pl;1;0;0;0
1020032;raczynski.pl;1;0;0;0
1024680;sal-pol.com.pl;1;0;0;0
1025720;sebi.pl;1;0;0;0
1029616;sowik.oferteo.pl;1;0;0;0
1037450;tenisstolowy.pl;1;0;0;0
1037821;textum.pl;1;0;0;0
1038743;tonplus.pl;1;0;0;0
1038910;toran.eu;1;0;0;0
1040010;tsm.waw.pl;1;0;0;0
1041305;umarynarza.ta.pl;1;0;0;0
1045278;wierzymy.pl;1;0;0;0
1048712;zakopane-free.pl;1;0;0;0
1063803;aquatech24.com;1;0;0;0
1064071;littlefrog.shop;1;0;0;0
1077364;almabydgoszcz.pl;1;0;0;0
1127109;uslugi.klimawen.pl;1;0;0;0
1148527;impulslive.ehost.pl;1;0;0;1
1258870;28198.all.biz;1;0;0;0
1270020;yogaprosess.com;1;0;0;0
1334667;mordorvoice.pl;1;0;0;0
1363471;aquasoft.net;1;0;0;1
1484178;bowlingtournament.eu;1;0;0;1
1484782;sklep.rawax.pl;1;0;0;0
1493370;bodying.com;1;0;0;0
1547799;gosciniec-hetman.pl;1;0;0;0
1547824;paulinajesionek.pl;1;0;0;0
1549387;kupuj-meble.pl;1;0;0;1
1572750;nasen.edukacjamedyczna.pl;1;0;0;0
1572756;opertechjq.cluster020.hosting.ovh.net;1;0;0;0
1574643;fijalkowsky.com;1;0;0;0
1574695;tenisonline.pl;1;0;0;0
1576310;kreator.ndt-slask.nazwa.pl;1;0;0;0
1576353;stackoverflow.com;1;0;0;0
1576391;zupagrafika.com;1;0;0;0
1580560;uniwersytet-przedszkolaka.pl;1;0;0;0
1598789;bednarska.eu;1;0;0;1
1598801;boohoo.com;1;0;0;1
1598867;ford-usa.pl;1;0;0;0
1598924;kierownice.eu;1;0;0;1
1598951;mail.sina.com.cn;1;0;0;0
1598954;marcin.juszkiewicz.com.pl;1;0;0;0
1598969;mysunnyitaly.wordpress.com;1;0;0;0
1598971;new.dbspec.pl;1;0;0;0
1598996;portfolio.michaladamski.pl;1;0;0;0
1599034;shaman.com.pl;1;0;0;0
1599068;stp.eu;1;0;0;1
1599087;tradik.com;1;0;0;0
1599094;ulakomorek.pl;1;0;0;0
1599109;wordpress.hwit.pl;1;0;0;0
1599128;zszczech.zut.edu.pl;1;0;0;0
1605312;abiprojekt.eu;1;0;0;0
1605333;djcool.pl;1;0;0;1
1605339;ecennik.integra.com.pl;1;0;0;0
1605350;hurtdetal.net;1;0;0;0
1605362;kmcorpglobal.com;1;0;0;0
1605397;prezi.com;1;0;0;0
1605407;rzoz.net;1;0;0;0
1605410;sklep.wikliniarka.waw.pl;1;0;0;0
1605411;sklep1703881.home.pl;1;0;0;0
1610540;ambrapolymers.com;1;0;0;0
1610618;ww25.ksp.pl;1;0;0;0
1611982;mebloforma.pl;1;0;0;0
1615869;meblewypych.pl;1;0;0;0
1616390;efabrykamebli.pl;1;0;0;0
1617944;corelaboratory.abbott;1;0;0;0
1617978;linoksa.lt;1;0;0;0
1618214;dev.perdormire.pl;1;0;0;1
1618219;elephantalarms.com;1;0;0;0
1618252;plastsafe.com;1;0;0;0
1618263;sklep.elektrohurt.pl;1;0;0;0
1618275;vidella.com;1;0;0;0
1618285;zir.iq.pl;1;0;0;0
1618408;twojeupominki.pl;1;0;0;0
1618409;twoj-instruktor.za.pl;1;0;0;0
1618419;zakopane.travel.pl;1;0;0;0
1618466;nowakowska.com;1;0;0;0
1618486;worldwide.com;1;0;0;0
1624024;chmurel.bramborek.pl;1;0;0;0
1624059;fitnoteq.com;1;0;0;0
1624063;fortuna.mobi;1;0;0;0
1624069;genan.eu;1;0;0;0
1624078;houseofcontrol.com;1;0;0;0
1624109;legami.com;1;0;0;1
1624114;magix.com;1;0;0;0
1624115;mamy-dom.pl;1;0;0;0
1624119;martiany21.pl;1;0;0;1
1624138;naughtyknotty.weebly.com;1;0;0;0
1624140;netoo.com;1;0;0;0
1624145;ogrody-ostrzeszow.pl;1;0;0;0
1624184;vmotor.nazwa.pl;1;0;0;0
1629053;kamilktm.artisteer.net;1;0;0;0
1629076;palfil.c0.pl;1;0;0;0
1629082;piabo.net;1;0;0;0
1629091;port1.eu;1;0;0;0
1629113;roslinytropikalne.sklepna5.pl;1;0;0;1
1629117;safran-aircraft-engines.com;1;0;0;0
1629149;valevsky.com;1;0;0;0
1629152;vilotools.com;1;0;0;0
1629164;w-systems.eu;1;0;0;0
1629307;cyan.iq.pl;1;0;0;0
1629315;irekhinc.pl;1;0;0;1
1629331;pl.free-catalog.net;1;0;0;0
1632700;drupalcamp.pl;1;0;0;1
1632703;epktraining.com;1;0;0;0
1632704;flybmi.com;1;0;0;0
1632715;kraluk.github.io;1;0;0;0
1632717;lukaszrutkowski.com;1;0;0;0
1632723;opracowanialekcji.pl;1;0;0;0
1632747;visitbritain.com;1;0;0;0
1632752;yaxint.com;1;0;0;1
1633965;grupa.goldenmark.com;1;0;0;0
1636931;firaneo.net;1;0;0;0
1636956;sql2016.pl;1;0;0;0
1638621;underwaar.com;1;0;0;0
1638868;cieszyn.eu;1;0;0;0
1639037;mktelecom.modern-web.pl;1;0;0;1
1640521;mebleangela24.pl;1;0;0;0
1643733;aftergram.pl;1;0;0;0
1643734;ardetem-sfere.com;1;0;0;0
1644576;casino-partner.com;1;0;0;0
1644915;domanskamaksymowicz.wordpress.com;1;0;0;0
1645345;sirmenelik.nazwa.pl;1;0;0;0
1645347;winnica.dworzno.pl;1;0;0;1
1655453;cpulab.pl;1;0;0;0
1655466;fiber.xn--libertw-q0a.pl;1;0;0;0
1655472;greenalp.com;1;0;0;0
1655488;jll.com;1;0;0;1
1655506;krzysztof.kondziella.pl;1;0;0;0
1655513;lu-juli.pl;1;0;0;0
1655514;m27.eu;1;0;0;0
1655542;oseso.pl;1;0;0;0
1655560;radlowscy.smugmug.com;1;0;0;0
1655619;zenji.world;1;0;0;0
1655779;fiskalnecentrum.pl;1;0;0;0
1655781;gamdoo.com;1;0;0;0
1655947;5928-pl.all.biz;1;0;0;0
1656010;mojafirmawmojejgminie.pl;1;0;0;0
1656013;pikanteria.b3-mediagroup.com;1;0;0;1
1656020;skippi.ant.pl;1;0;0;0
1656160;namebay.com;1;0;0;0
1658905;dekoracjedomu.com;1;0;0;0
1658907;ebvfinance.com;1;0;0;0
455348;ibns.pl;1;0;0;0
456253;mobilna-pielegniarka.prv.pl;1;0;0;0
465604;babybest.eu;1;0;0;0
590949;astra-styl.pl ;1;0;0;0
591641;bed-gal.bigduo.pl;1;0;0;0
595799;gabinetwetstargard.euroadres.pl;1;0;0;0
608083;veinstyle.pl;1;0;0;0
608833;wstech.net;1;0;0;0
610891;armatura.termochem.com.pl;1;0;0;0
611540;barbara-karwia.pl;1;0;0;0
612566;budtynk.pl;1;0;0;0
612755;cemet.euroadres.pl;1;0;0;0
612814;cenuj.pl;1;0;0;0
613696;domkres.hrubie.pl;1;0;0;0
614062;ecoparts.pl;1;0;0;0
616608;intersad.pl;1;0;0;0
617483;ko-met.waw.pl;1;0;0;0
617920;ksiegarnia-ada.pl;1;0;0;0
618236;lesna.ciechocinek.biz;1;0;0;0
619112;medicenter.eu;1;0;0;0
619842;netzsch.pl;1;0;0;0
619856;nexans.com;1;0;0;0
621369;posrednik6.yoyo.pl;1;0;0;0
621918;psychoterapia.invito.pl;1;0;0;0
622578;renowacje-okien.pl;1;0;0;0
622956;sailstore.pl;1;0;0;0
625844;vista.com.pl;1;0;0;0
626358;wulkanizacja.stragard.pl;1;0;0;0
626820;zesi.pl;1;0;0;0
681973;marchlewicz.com.pl;1;0;0;0
685070;abprojekt.ns48.pl;1;0;0;0
736533;www-mag.com.pl;1;0;0;0
892392;36543.all.biz;1;0;0;0
892822;alepranie.com.pl;1;0;0;0
897547;informator-lokalny.pl;1;0;0;0
900143;naturativ.pl;1;0;0;0
907868;wlaczniki-dotykowe.pl;1;0;0;0
911390;tyszkiewicz-fotograf.pl;1;0;0;0
927690;e-psycholog24.pl;1;0;0;0
928662;menudomowe.pl;1;0;0;1
931612;dakid.pl;1;0;0;0
931696;agrosystem.eu;1;0;0;0
932908;spesima.eu;1;0;0;0
936628;ak-wschowa.eu;1;0;0;1
940330;arkin.pl;1;0;0;0
941306;ask.nazwa.pl;1;0;0;0
944630;bastfinanse.pl;1;0;0;0
948004;bodybuilding.pl;1;0;0;0
954524;csv.info.pl;1;0;0;0
960817;economus.eu;1;0;0;0
970366;gazetadomprojekt.pl;1;0;0;0
974253;gry.wp.pl;1;0;0;0
989522;kwitnaca.pl;1;0;0;0
991394;limuzyna.oferteo.pl;1;0;0;0
1001231;multimedia.net.pl;1;0;0;0
1008537;paledrewniane.pl;1;0;0;0
1012296;play4mix.pl;1;0;0;1
1016026;prenowicjat.franciszkanie.pl;1;0;0;0
1027391;skeet.pl;1;0;0;0
1028147;slaska-akademia-aikido.pl;1;0;0;0
1028894;sobieszow.pl;1;0;0;0
1031458;ssaga.com.pl;1;0;0;0
1037500;terapia.kr.com.pl;1;0;0;0
1039186;tradecorp.pl;1;0;0;1
1064226;stanislawmazur.w.interiowo.pl;1;0;0;0
1064674;hej-ho.com;1;0;0;0
1077531;karapaks.pl;1;0;0;0
1088702;serwetki-cudaniewidy.pl;1;0;0;0
1108217;agnieszka370.wixsite.com;1;0;0;0
1113742;meblorawbis.pl;1;0;0;0
1259598;goldbuyers.com;1;0;0;0
1303256;montazdrzwi.eu;1;0;0;0
1330414;keiaspe.agh.edu.pl;1;0;0;0
1355541;besttestyiq24.pl;1;0;0;0
1402443;pl.flowtar.com;1;0;0;0
1443323;politolodzy.pl;1;0;0;0
1484300;endurasport.com;1;0;0;0
1484303;envirochemie.com;1;0;0;0
1484500;lantmannen.com;1;0;0;0
1484536;mansion.com;1;0;0;0
1540543;sextelefon.pl;1;0;0;0
1547795;fryzjoanna.pl;1;0;0;0
1572771;przeprowadzkizgierz.pl;1;0;0;0
1574650;gt-mp.net;1;0;0;0
1574671;olejkidostylizacjiwlosow.pl;1;0;0;0
1574698;travelbird.com;1;0;0;0
1574703;www3.kksk.com;1;0;0;0
1576325;orgatex.com;1;0;0;0
1579401;www.meble-omega.com.pl;1;0;0;0
1598763;analityczni.com;1;0;0;0
1598766;apacz.com;1;0;0;0
1598781;balcerski.com;1;0;0;0
1598785;bawialnia.klanza.eu;1;0;0;0
1598790;bericht.ml;1;0;0;0
1598798;bode-chemie.com;1;0;0;0
1598799;bodum.com;1;0;0;0
1598814;clickweb1695289.home.pl;1;0;0;0
1598831;demo-bursztyn.comarchesklep.pl;1;0;0;0
1598844;e-krzesla.com;1;0;0;0
1598847;elektronet.waw.pl;1;0;0;0
1598871;frufilms.strikingly.com;1;0;0;1
1598879;gecentrum.com;1;0;0;0
1598886;grandpol.cba.pl;1;0;0;0
1598896;hitachi.com;1;0;0;1
1598965;mondodelcaffe.pl;1;0;0;0
1598968;mysteriouscode.io;1;0;0;0
1598980;panel.onestepcloud.pl;1;0;0;0
1598989;pl.spirit.com.pl;1;0;0;0
1598992;plytkarnia.pl;1;0;0;0
1598994;polar-earth-48945.herokuapp.com;1;0;0;1
1599012;rex.xmd.pl;1;0;0;0
1599016;rodowod.com.pl;1;0;0;0
1599049;smaq.eu;1;0;0;0
1599054;spell-online.com;1;0;0;0
1599119;wygodaismak.pl;1;0;0;0
1605314;agroturystyka.kroczyce.com.pl;1;0;0;0
1605343;etglobal.com;1;0;0;0
1605378;meysztowicz.com;1;0;0;0
1605392;piotrgolos.com;1;0;0;0
1605434;zbojnicowka.com;1;0;0;0
1606688;ad.pixi.work;1;0;0;0
1606703;conawlosy.pl;1;0;0;0
1606723;kaytekpl.wordpress.com;1;0;0;0
1606762;sagalski.pl;1;0;0;0
1606772;twojbiokominek.pl;1;0;0;0
1606781;www5.twojalazienka.eu;1;0;0;0
1606900;fotobasinski.tk;1;0;0;0
1610552;co-unity.eu;1;0;0;0
1610569;gridpocket.com;1;0;0;1
1610575;imsmedica.pl;1;0;0;0
1610587;mail.intersim.pl;1;0;0;0
1610595;musicbrainz.org;1;0;0;0
1617372;przedszkolerajbrot.pl;1;0;0;0
1617436;otwarteprzedszkola.pl;1;0;0;0
1617713;dezynfekcja-klimatyzacji.pl;1;0;0;0
1617941;b2match.com;1;0;0;0
1617943;codecalm.net;1;0;0;0
1617956;facewatches.cn;1;0;0;0
1617999;webseo-pozycjonowanie.com.pl;1;0;0;0
1618205;adidasthai.yolasite.com;1;0;0;0
1618210;bargiel.pasaz24.pl;1;0;0;0
1618212;csgojackpotsite.com;1;0;0;1
