id_domena;domena;czy_linki;czy_telefon;czy_mail;czy_facebook
364231;zszdwola.szkoly.lodz.pl;1;0;0;0
364327;naukajazdysporting.pl.tl;1;0;0;0
364575;krasnoludek.com.pl;1;0;0;0
364689;www.magnoliamed.pl;1;0;0;0
364720;kartimex.pl;1;0;0;0
364806;tezoja.pl;1;0;0;0
364855;mastalscy.szczawnica.co;1;0;0;0
365014;nature.pl;1;0;0;0
365127;eurokop.pl;1;0;0;0
365189;ranczo4x4.pl;1;0;0;0
365357;romayor.pl;1;0;0;0
365446;fantastictravel.com.pl;1;0;0;0
365463;hydrosila.com.pl;1;0;0;0
365481;prasokontenery.eu;1;0;0;0
365736;latek.pl;1;0;0;0
365759;adz.com.pl;1;0;0;0
365784;izby.com.pl;1;0;0;0
365884;rmed.pl;1;0;0;0
365907;kantor-moskwa.pl;1;0;0;0
366053;sieberttrade.com;1;0;0;0
366174;discovertravel.pl;1;0;0;0
366206;ekoinvest.com.pl;1;0;0;0
366367;ekosteryl.pl;1;0;0;0
366511;austeria.tiu.pl;1;0;0;0
366649;e-blyskkotki.pl;1;0;0;0
366911;kwatery.fr.pl;1;0;0;0
367019;reklamy-ekspresja.pl;1;0;0;1
367030;www.osmvictoria.pl;1;0;0;0
367123;fusioncatering.pl;1;0;0;0
367238;ficinus.pl;1;0;0;0
367241;www.stargard.mm.pl;1;0;0;0
367295;czasluxusu.pl;1;0;0;0
367669;ciuch-ciuch.pl;1;0;0;0
367738;slonecznydomek.ecom.net.pl;1;0;0;0
368239;nowomen-noart.pl;1;0;0;1
368413;pinczak.e-ck.pl;1;0;0;0
368447;progres-studio.pl;1;0;0;1
369075;korpen.pl;1;0;0;1
369197;cech-zlotow.pl;1;0;0;0
369344;holismedica.waw.pl;1;0;0;0
369770;interactions-europe.com;1;0;0;0
370093;osiedlegrabicz.pl;1;0;0;0
370248;halliburton.com;1;0;0;0
370300;watacukrowa.manifo.com;1;0;0;1
370469;osk-tomczyk.pl;1;0;0;0
371042;dzr-gama.com;1;0;0;0
371050;zielarz.prv.pl;1;0;0;0
371084;przyjedz.prv.pl;1;0;0;0
371194;midam.com.pl;1;0;0;0
371266;solideuro.pl;1;0;0;0
371319;ksmasovia.pl;1;0;0;0
371341;aeroklub.przasnysz.org;1;0;0;0
371400;fbwnn.pl;1;0;0;0
371459;wacker.com;1;0;0;0
371497;jubiler-witek.pl;1;0;0;0
371502;laga.pl;1;0;0;1
371524;poraj.ug.pl;1;0;0;0
371608;dantech.prv.pl;1;0;0;0
371649;e-phobos.com;1;0;0;0
372002;chalupy.w8w.pl;1;0;0;0
372084;alzheimer.muwo.pl;1;0;0;0
372256;apis.net.pl;1;0;0;0
372470;bukowski.ropczyce.info;1;0;0;0
372574;wedrowniczek.com;1;0;0;0
372597;halmur.cba.pl;1;0;0;0
372630;sloneczny14.republika.pl;1;0;0;0
372660;mtaservice.pl;1;0;0;0
372700;zakrecona-galeria.pl;1;0;0;0
372734;bsbiecz.pl;1;0;0;0
372767;skutery.info.pl;1;0;0;0
372779;forumkuchnie.pl;1;0;0;0
372943;www.zla.chrzanow.pl;1;0;0;0
372996;lutostanski.pl;1;0;0;0
373051;sawicki-llb.com;1;0;0;0
373090;agnesfit.prv.pl;1;0;0;0
373182;ogloszenia.najt.pl;1;0;0;0
373238;crtrektur.pl;1;0;0;0
373342;steglinski.com;1;0;0;0
373482;ils.com.pl;1;0;0;0
373489;iib.com.pl;1;0;0;0
373738;jatek.pl;1;0;0;1
373785;adad.waw.pl;1;0;0;0
373791;radosc90.pl;1;0;0;0
373889;bialetygrysy.pl;1;0;0;0
373941;kobierecki.eu;1;0;0;0
373953;opalenica.com;1;0;0;0
374024;pc.ful.pl;1;0;0;0
374056;krystyna-brenna.pogodzinach.net;1;0;0;0
374089;spomasz-znin.pl;1;0;0;0
374119;gminanowe.pl;1;0;0;0
374337;stolarstwo-schody.prv.pl;1;0;0;0
374435;asia.ta.pl;1;0;0;0
374452;pilchowice.pl;1;0;0;0
374703;izolacjeizopur.pl;1;0;0;0
374731;gowarczow.asi.pl;1;0;0;0
374786;zator.iap.pl;1;0;0;0
374787;villa-jas.prv.pl;1;0;0;0
374885;www.uscimow.lubelskie.pl;1;0;0;0
374948;www.malbork.pl;1;0;0;1
375286;gmina-nowe-miasto.pl;1;0;0;0
375309;wipol.radom.pl;1;0;0;0
375322;cs.net.pl;1;0;0;0
375384;fzpp.pl;1;0;0;0
375441;lamptechnik.pl;1;0;0;0
375503;solidpatterns.com;1;0;0;0
375589;ugjoniec.pl;1;0;0;0
375717;valcomp.biz;1;0;0;0
375729;lubotyn.pl;1;0;0;0
375739;melangehostel.com;1;0;0;0
375760;kiernozia.gmina.pl;1;0;0;0
375793;ram.com.pl;1;0;0;0
375869;krzeszyce.pl;1;0;0;0
375930;chelmza.pl;1;0;0;0
375933;bielice.com.pl;1;0;0;0
375943;boleslawiec.net.pl;1;0;0;0
376140;armaka.com;1;0;0;0
376162;eurofishing.pl;1;0;0;0
376268;hurtowniaobuwia.eu;1;0;0;0
376349;thann.pl;1;0;0;0
376361;rote.com.pl;1;0;0;0
376402;cbe-pan.pl;1;0;0;0
376494;lhmotocykle.pl;1;0;0;0
376587;domeko.eu;1;0;0;1
376618;linux-dvd.pl;1;0;0;0
376651;www.laziska.lubelskie.pl;1;0;0;0
376674;mediart.e-informator.pl;1;0;0;0
376695;stagbud.pl;1;0;0;0
376785;lew.pl;1;0;0;0
376835;ekologiasztuka.pl;1;0;0;0
376844;dzialdowo.pl;1;0;0;0
376863;q-bera.com.pl;1;0;0;0
377025;instalhurt.pl;1;0;0;0
377079;grotecht.pl;1;0;0;0
377092;ada-ustka.yoyo.pl;1;0;0;0
377173;mirabelka.piwniczna.com;1;0;0;0
377247;grodzka9.pl;1;0;0;0
377256;osieczna.pl;1;0;0;0
377279;rakszawa.pl;1;0;0;0
377313;dubowo.pl.tl;1;0;0;0
377599;ksczuwaj.pl;1;0;0;0
377649;mosirsierpc.prv.pl;1;0;0;0
377761;rem-lift.pl;1;0;0;0
377830;bushidostw.pl;1;0;0;0
377889;budry.pl;1;0;0;0
377909;altel.prv.pl;1;0;0;0
377946;edudek.pl;1;0;0;0
378075;kefflar.pl;1;0;0;0
378104;wba.pl;1;0;0;0
378246;wojciechow.pl;1;0;0;0
378423;szczawno-zdroj.pl;1;0;0;0
378508;ugdobre.pl;1;0;0;0
378637;zebyd.com.pl;1;0;0;0
378674;wff.pl;1;0;0;1
378682;and.info.pl;1;0;0;0
378752;realnet.pl;1;0;0;0
378754;info-sys.com.pl;1;0;0;0
378943;pphu-jolimpex.pl;1;0;0;0
378989;adam.jusinski.pl;1;0;0;0
379014;kazimierz-biskupi.pl;1;0;0;0
379149;szadek.net;1;0;0;0
379204;aku-zrida.pl;1;0;0;0
379301;codearte.eu;1;0;0;0
379402;czarnota.com.pl;1;0;0;0
379403;www.skoczow.pl;1;0;0;0
379455;informer24.pl;1;0;0;0
379564;motocomplex.com.pl;1;0;0;0
379602;geape.pl;1;0;0;0
379678;klo.radom.pl;1;0;0;0
379716;eco-gaz.pl;1;0;0;0
379728;www.um.siemianowice.pl;1;0;0;0
379843;dekabud.prv.pl;1;0;0;0
380353;psychoterapia.klonowa.com;1;0;0;1
380391;wojsmak.pl;1;0;0;1
380449;linshi-shoes.com;1;0;0;0
380514;dzianko.pl;1;0;0;0
380542;dsint.prv.pl;1;0;0;0
380646;kasztelania.brudzew.pl;1;0;0;0
380724;ade.pl;1;0;0;0
380754;inter-sport.kronos.com.pl;1;0;0;0
380874;akk.karate.pl;1;0;0;0
380944;bodyshape.waw.pl;1;0;0;0
380974;bapifol.pl;1;0;0;0
381080;miastko.pl;1;0;0;1
381143;europunkt.com.pl;1;0;0;0
381213;pod-wierzba.pl;1;0;0;0
381313;techma.pl;1;0;0;0
381393;eskom.pl;1;0;0;0
381397;agd.eisp.pl;1;0;0;0
381465;www.lo1.wroc.pl;1;0;0;0
381482;ga-ma.com.pl;1;0;0;0
381596;mechmasz.pl;1;0;0;0
381600;kamienie.ozdobne.eu;1;0;0;0
381648;fundacjawip.pl;1;0;0;0
381704;tylda.pl;1;0;0;1
381852;ferrinus.pl;1;0;0;0
382096;agromak.com.pl;1;0;0;0
382201;komputery.najlepiej.pl;1;0;0;0
382329;skorpion.za.pl;1;0;0;0
382433;activesport.pl;1;0;0;0
382482;alfacomp.pl;1;0;0;0
382560;etap.transport.pl;1;0;0;0
382646;wikidot.com;1;0;0;0
383008;mielno.waw.pl;1;0;0;0
383013;remarsklep.prv.pl;1;0;0;0
383017;prozinet.pl;1;0;0;0
383052;twometex.pl;1;0;0;0
383166;ruchzdzieszowice.pl;1;0;0;0
383169;stolarstwodalachow.pl;1;0;0;0
383536;kwatery.ezakopane.pl;1;0;0;0
383623;owkatarzyna.com;1;0;0;0
383661;matysiak.com.pl;1;0;0;0
383842;luminoarte.com;1;0;0;0
383878;analityk.slask.pl;1;0;0;0
384002;pyko.witryna.info;1;0;0;0
384013;izbinska.republika.pl;1;0;0;0
384020;krystynakorzeniak.yoyo.pl;1;0;0;0
384184;uireny.republika.pl;1;0;0;0
384213;mc3.pl;1;0;0;0
384306;hannex.pl;1;0;0;0
384496;blackhorn.com.pl;1;0;0;0
384662;heiferpoland.org.pl;1;0;0;0
384715;tabsoft.pl;1;0;0;0
384726;malagena.prv.pl;1;0;0;0
384882;ustronpokoje.pl;1;0;0;0
384883;schodyjaskulecki.pl;1;0;0;1
384959;zimnawoda.oit.pl;1;0;0;0
385035;impr.pl;1;0;0;0
385045;dado.civ.pl;1;0;0;0
385207;podrozami.prv.pl;1;0;0;0
385290;dikobruk.pl;1;0;0;0
385353;zarzecze.cba.pl;1;0;0;0
385375;faveogroup.com;1;0;0;0
385376;aist.pl;1;0;0;0
385630;paliwadrzewne.pl;1;0;0;0
385661;falbud.eu;1;0;0;0
385721;maxdekor.pl;1;0;0;0
385944;wopi.pl;1;0;0;0
385972;cognosco.pl;1;0;0;0
385987;f1ui.pl;1;0;0;0
385995;towork.pl;1;0;0;0
386024;tkd.pl;1;0;0;0
386110;deskapodlogowa.net;1;0;0;0
386169;batex.yoyo.pl;1;0;0;0
386258;cirs.pl;1;0;0;0
386384;kaja.chojnice.prv.pl;1;0;0;0
386452;belweder.bieszczadypolska.pl;1;0;0;0
386634;nordactive.pl;1;0;0;0
386798;ipmtc.com.pl;1;0;0;0
386986;troller.pl;1;0;0;0
387025;transleto.com.pl;1;0;0;0
387079;schnauzer.pl;1;0;0;0
387169;servire.net;1;0;0;0
387288;willa.gosia.prv.pl;1;0;0;0
387483;wibcom.pl;1;0;0;0
387542;szs.neostrada.pl;1;0;0;0
387590;symplex.eu;1;0;0;0
387606;www.euler.pl;1;0;0;0
387665;sloneczko-jaroslawiec.pl;1;0;0;0
387861;kswislapulawy.pl;1;0;0;1
387981;yukom.pl;1;0;0;0
388063;e-koga.pl;1;0;0;0
388128;shotokangrajewo.republika.pl;1;0;0;0
388186;wyprzedzicswojczas.pl;1;0;0;0
388304;lulus.pl;1;0;0;0
388344;zibud-termo.pl;1;0;0;0
388523;attsa.pl;1;0;0;0
388733;filkowka.yoyo.pl;1;0;0;0
388809;k2soft.pl;1;0;0;0
388841;xpcom.pl;1;0;0;0
388928;a-t.com.pl;1;0;0;0
389033;pokoje-heven.eu;1;0;0;0
389498;upskomp.pl;1;0;0;0
389652;jasiek.net.pl;1;0;0;0
389716;kawalerka.afr.pl;1;0;0;0
389747;willajaskolka.wladek.info;1;0;0;0
389833;interior4u.pl;1;0;0;0
389879;terrier.com.pl;1;0;0;0
389883;frewex.pl;1;0;0;0
389920;nordhorn.com.pl;1;0;0;0
390012;citocito.eu;1;0;0;0
390021;dymek.pl;1;0;0;0
390052;logit.pl;1;0;0;0
390063;hokejdebica.pl;1;0;0;1
390238;brudlo.com;1;0;0;0
390305;akmprofi.pl;1;0;0;0
390313;dorkaustka.yoyo.pl;1;0;0;0
390370;ab-fly.pl;1;0;0;0
390400;remonty.1free.ws;1;0;0;0
390621;rakovia.prv.pl;1;0;0;0
390730;wislok-osiedle.pl;1;0;0;0
390861;msttoys.pl;1;0;0;0
390979;pitbullgym.pl;1;0;0;0
391321;stylbudtom.republika.pl;1;0;0;0
391376;fenixit.pl;1;0;0;0
391399;terraoperta.org.pl;1;0;0;0
391425;nadneckiem.pl;1;0;0;0
391445;fala.nadbaltykiem.info;1;0;0;0
391522;asklepios-ui.pl;1;0;0;0
391590;taniepokoje-trojanowscy.pl.tl;1;0;0;0
391675;jubileralicja.pl;1;0;0;1
391791;malasowa.com.pl;1;0;0;0
391866;ermex.pl;1;0;0;0
392062;shc.com.pl;1;0;0;0
392078;wytlumacz.com;1;0;0;0
392156;mckey.pl;1;0;0;0
392254;ingart.pl;1;0;0;1
392304;sotarsoft.pl;1;0;0;0
392358;kaweccy.com;1;0;0;0
392453;bazanty.cba.pl;1;0;0;0
392531;cypistrans.pl;1;0;0;0
392539;skt.waw.pl;1;0;0;0
392746;cloud-inside.com;1;0;0;0
392876;pokojemiedzyzdroje.uznam.net.pl;1;0;0;0
392926;farmanet.com.pl;1;0;0;0
393014;gosiafit.pl;1;0;0;0
393400;hunterextreme.pl;1;0;0;0
393481;susik.com;1;0;0;0
393585;pokojegoscinne.ng.pl;1;0;0;0
393962;studnie-wiercenia.pl;1;0;0;0
394091;brykiet.bialystok.pl;1;0;0;0
394119;dejavu.com.pl;1;0;0;0
394268;tewex.com.pl;1;0;0;0
394273;jota-edu.pl;1;0;0;0
394385;malekabaty.pl;1;0;0;0
394490;kazmierczak.eu;1;0;0;1
394492;felisfabularis.vanti.eu;1;0;0;0
394527;laboratorium-reklamy.pl;1;0;0;0
394550;bialo-czarni.prv.pl;1;0;0;0
394687;karate.zakopane.org.pl;1;0;0;0
394717;www.askar.com.pl;1;0;0;0
394763;andy-academy.yoyo.pl;1;0;0;0
394781;ymaa.bialystok.pl;1;0;0;1
394958;welnateam.pl;1;0;0;0
395029;perevod.pl;1;0;0;1
395195;upawlapokoje.pl.tl;1;0;0;0
395197;pokojewielkopolska.republika.pl;1;0;0;0
395239;zabuze.pl;1;0;0;1
395319;artemima.com;1;0;0;0
395391;verde.com.pl;1;0;0;0
395605;sklep.jarbud.opole.pl;1;0;0;0
395852;delarte.com.pl;1;0;0;0
395984;skraplywanie.republika.pl;1;0;0;0
395985;ergonet.pl;1;0;0;0
395988;pilchr.pl;1;0;0;1
396026;aba.pdg.pl;1;0;0;0
396040;falawsielpi.pl;1;0;0;0
396077;oliver-ustka.cba.pl;1;0;0;0
396120;fitness-active.pl;1;0;0;0
396181;delfinklobuck.pl;1;0;0;0
396313;drzwi-jar.strefa.pl;1;0;0;0
396315;novel.com.pl;1;0;0;0
396593;toyama.pl;1;0;0;0
396875;apartamentyrynkowe.pl;1;0;0;0
396979;igkomputer.pl;1;0;0;0
397033;bimoto.com.pl;1;0;0;0
397135;wolnepokojekg.prv.pl;1;0;0;0
397296;sunroma.tnb.pl;1;0;0;0
397414;odpocznijwbaranowie.pl;1;0;0;0
397521;lucynaiadam.prv.pl;1;0;0;0
397544;siadkowska.yoyo.pl;1;0;0;0
397845;it-guard.pl;1;0;0;0
397846;ydyp.pl;1;0;0;0
397852;net-sec.pl;1;0;0;0
397921;rugbyzdw.yoyo.pl;1;0;0;0
397955;judosobotka.xn.pl;1;0;0;0
398017;ukrisa.pl;1;0;0;0
398171;targrybny.pl;1;0;0;0
398172;kksnovum.com;1;0;0;0
398234;baranow.com.pl;1;0;0;0
398253;mortimerpoland.pl;1;0;0;0
398532;aikidodladzieci.com.pl;1;0;0;0
398559;sal-met.com;1;0;0;0
398713;468.com.pl;1;0;0;0
398774;nantes.com.pl;1;0;0;1
398879;projekty-it.ovh;1;0;0;0
399003;plytygipsowe.cba.pl;1;0;0;0
399025;fajerwerki999.dbv.pl;1;0;0;0
399343;naszanatura.com.pl;1;0;0;1
399481;impuls.com;1;0;0;0
399573;zbyszkonowak.com;1;0;0;0
399584;oleskalaguna.pl;1;0;0;0
399740;premiera.pl;1;0;0;0
399764;perfectsoft.com.pl;1;0;0;0
399920;fitnessjastrzebie.pl;1;0;0;0
400057;zs3.ostrzeszow.prv.pl;1;0;0;0
400058;wtowol.pl;1;0;0;1
400167;apartamentuirenki.pl;1;0;0;0
400308;metalmorfozamotorcycles.pl;1;0;0;1
400480;infinitoo.pl;1;0;0;0
400498;kambit.pl;1;0;0;0
400559;psychoterapia.tarnobrzeg.pl;1;0;0;0
400593;bud-han.like.pl;1;0;0;0
400645;marest.republika.pl;1;0;0;0
400726;itskill.pl;1;0;0;0
400994;bearingss.pl;1;0;0;0
401026;visirun.pl;1;0;0;0
401029;vertebralia.kei.pl;1;0;0;0
401047;canterlot.pl;1;0;0;0
401063;goscinne.eu;1;0;0;0
401169;pokojeuslowika.jimdo.com;1;0;0;0
401281;marekwozniak.pl.tl;1;0;0;0
401288;nomen-logistyka.pl;1;0;0;0
401300;kagrin.pl;1;0;0;1
401308;horyzont-55.com;1;0;0;0
401360;malowanewierchy.pl;1;0;0;1
402173;ict4business.pl;1;0;0;0
402278;bmdlogistic.pl;1;0;0;0
402491;cdev.pl;1;0;0;0
402525;metropolitan.opole.pl;1;0;0;0
402599;felgenhauer.pl;1;0;0;0
402622;demichem.hg.pl;1;0;0;0
402661;niepublicznaracice.edupage.org;1;0;0;0
402663;locus-wycena.pl;1;0;0;0
402769;znp.leszno.eu;1;0;0;0
402803;apicompi.pl;1;0;0;0
402834;slowacki.edupage.org;1;0;0;0
402879;aktywniseniorzy.org;1;0;0;0
402887;ricco.pl;1;0;0;0
402907;tomsport.pl;1;0;0;0
402953;jakob-boss.pl;1;0;0;0
403540;kordab.pl;1;0;0;0
403549;amza.com.pl;1;0;0;1
403576;abartuning.pl;1;0;0;0
403613;malgosia.dbv.pl;1;0;0;0
403685;zzgbogdanka.pl;1;0;0;0
403710;clearwire.com;1;0;0;0
403768;czas-wakacji.pl;1;0;0;0
403798;arco-zysk.pl;1;0;0;0
403838;e-kwiaty.yoyo.pl;1;0;0;0
403987;rehabilitacja-w-domu.pl;1;0;0;0
404000;aquaarkadia.pl;1;0;0;0
404139;retsat1.com.pl;1;0;0;0
404191;ekoinz.pl;1;0;0;0
404247;www.surfbaltyk.pl;1;0;0;0
404368;grupafilmowa.com.pl;1;0;0;0
404400;atolclub.com;1;0;0;0
404418;babelskifilm.pl;1;0;0;1
404582;lektura.eu;1;0;0;0
404652;kwiaciarnia-kruk.pl;1;0;0;0
404698;batorski.pl;1;0;0;1
404768;szerszenie.com.pl;1;0;0;1
404938;visionpr.eu;1;0;0;0
405115;www.wolarafalowska.pl;1;0;0;0
405121;barcom.eu;1;0;0;0
405128;manuela-klara.com;1;0;0;0
405204;komsta.biz;1;0;0;0
405364;breloki.pl;1;0;0;0
405443;hedan.com5.pl;1;0;0;0
405454;cukierniajulia.pl;1;0;0;0
405596;mazur2007.pl;1;0;0;0
405678;zdp-elblag.internetdsl.pl;1;0;0;0
405719;ekorum.pl;1;0;0;0
405735;inv-pro.pl;1;0;0;0
405741;mastercoin.pl;1;0;0;0
405803;dobrzepowiedziane.org;1;0;0;1
406000;makon.pl;1;0;0;0
406024;tvanb.tk;1;0;0;0
406079;sabdar.rsl.pl;1;0;0;0
406290;muzeumwsiopolskiej.pl;1;0;0;0
406351;neovote.pl;1;0;0;0
406402;eurograver.com;1;0;0;0
406636;kwiaciarnia-lira.pl;1;0;0;0
406708;zbymar.com.pl;1;0;0;0
406764;delmar.com.pl;1;0;0;0
406783;computer-fix.za.pl;1;0;0;0
407035;camping.netpol.pl;1;0;0;0
407075;firmakonfex.republika.pl;1;0;0;0
407155;e-kwiaciarnia.yoyo.pl;1;0;0;0
407346;sanatus.com.pl;1;0;0;0
407445;muzeum.jedrzejow.pl;1;0;0;1
407503;bb.e-grajewo.pl;1;0;0;0
407506;arbiter.info.pl;1;0;0;0
407536;stowarzyszenie.romowie.net;1;0;0;0
407587;rewiks.pl;1;0;0;0
407641;finezja.net;1;0;0;0
407684;backiel.com.pl;1;0;0;0
407780;naszepaznokcie.prv.pl;1;0;0;0
407826;ipol.com.pl;1;0;0;0
407872;stas.waw.pl;1;0;0;0
407991;sklepik123.pl;1;0;0;0
408111;maluchyispolka.pl;1;0;0;0
408115;rentapaint.pl;1;0;0;0
408147;rasopole.org;1;0;0;1
408227;kwiaciarnia-asia.pl;1;0;0;0
408341;netslub.pl;1;0;0;0
408371;transmont.pl;1;0;0;0
408393;demoon.com;1;0;0;0
408433;jazpol.com.pl;1;0;0;0
408503;aio-finanse.pl;1;0;0;0
408513;cierniak.pl;1;0;0;0
408554;storex.strefa.pl;1;0;0;0
408561;fuksja.com;1;0;0;0
408581;gepol.pl;1;0;0;0
408599;ftwaudit.com.pl;1;0;0;0
408607;ptd.edu.pl;1;0;0;0
408848;siemianowice.zhp.pl;1;0;0;0
408957;kwiatan.pl;1;0;0;0
409000;jaxa.net.pl;1;0;0;0
409039;metkabytraczka.pl;1;0;0;0
409062;replay.pl;1;0;0;0
409104;cashmaster.com;1;0;0;0
409160;e-niezapominajka.pl;1;0;0;0
409199;zkwpwloclawek.pl;1;0;0;1
409319;wimark.com.pl;1;0;0;0
409329;ceramiksystem.pl;1;0;0;0
409464;kleffmann.pl;1;0;0;0
409609;sbk-mandatum.pl;1;0;0;0
409869;grupaoptima.com.pl;1;0;0;0
409944;4poryroku.pl;1;0;0;0
409993;dgh.pl;1;0;0;0
410008;wiarygodni.net;1;0;0;0
410025;sklep.tessa.info.pl;1;0;0;0
410124;pasmo.eu;1;0;0;0
410189;wafleforest.pl;1;0;0;0
410198;strefadzieci.net;1;0;0;0
410236;waflebryndza.pl;1;0;0;0
410245;modep.com.pl;1;0;0;0
410293;hipokrates.eu;1;0;0;0
410355;tkaniny-merino.pl;1;0;0;0
410362;przeciwpozarowa-ochrona.pl;1;0;0;0
410373;sebo.com.pl;1;0;0;0
410473;lemtech.pl;1;0;0;0
410840;allstarpolska.pl;1;0;0;0
411043;blysk1.com.pl;1;0;0;0
411059;stowarzyszeniejula.wordpress.com;1;0;0;0
411087;gabinetsundari.pl;1;0;0;0
411202;iplo.info;1;0;0;0
411245;bdls.pl;1;0;0;0
411329;bjprint.pl;1;0;0;0
411341;drewutnia.folk.pl;1;0;0;0
411371;izbaph.rybnik.pl;1;0;0;0
411377;forum.muzyka.prv.pl;1;0;0;0
411449;tsportmarketing.pl;1;0;0;0
411516;olpran.pl;1;0;0;0
411635;docieplenia.net;1;0;0;0
411712;kampus.pl;1;0;0;0
411870;gsm.tpe.pl;1;0;0;0
411897;szlifowanie.eu;1;0;0;0
412004;mediahurt.com.pl;1;0;0;0
412029;cyprys.org;1;0;0;0
412063;toneryregenerowane.pl;1;0;0;0
412065;infotech.pl;1;0;0;0
412096;tu-i-teraz.pl;1;0;0;0
412206;sportshop.waw.pl;1;0;0;0
412214;strus.eu;1;0;0;0
412230;muzeumwisla.muzeumcieszyn.pl;1;0;0;0
412261;ecc-consulting.com;1;0;0;0
412310;rafael.net.pl;1;0;0;0
412515;jedenswiat.org;1;0;0;0
412583;impulsborne.pl;1;0;0;0
412760;waldin.pl;1;0;0;0
412877;jagasport.pl;1;0;0;0
413025;art4web.com.pl;1;0;0;0
413078;bheuroconsult.pl;1;0;0;0
413093;hbs-consulting.com;1;0;0;0
413099;interhand.com.pl;1;0;0;0
413110;kwiaciarnia-malanow.pl;1;0;0;0
413153;matrixagroservices.com;1;0;0;0
413227;www.roullier.com;1;0;0;0
413312;prematlak.pl;1;0;0;0
413320;blowtech.com.pl;1;0;0;0
413392;soswwyszynski.pl;1;0;0;1
413444;aranzacje.net;1;0;0;0
413615;seniormed.pl;1;0;0;0
413633;dap-promotion.pl;1;0;0;0
413637;fhuwojciech.com;1;0;0;0
413698;kwiaciarnia.kulik.prv.pl;1;0;0;0
413716;jroger.pl;1;0;0;0
413775;modnysklep.pl;1;0;0;0
413898;meska-moda.pl;1;0;0;0
414098;visual-studio.pl;1;0;0;0
414147;lop.torun2.pl;1;0;0;0
414178;ak-design.yoyo.pl;1;0;0;0
414180;au-zegarmistrz.cba.pl;1;0;0;0
414258;kwan.net.pl;1;0;0;0
414330;malinova.info;1;0;0;1
414381;www.oraza.pl;1;0;0;0
414439;stokrotka33.pl;1;0;0;0
414446;art-iwa.pl;1;0;0;0
414500;gorpol.best.net.pl;1;0;0;0
414513;artystycznewnetrza.pl;1;0;0;0
414716;ikp.info;1;0;0;0
414736;fiberstudio.com.pl;1;0;0;0
414749;pzk.bydgoszcz.pl;1;0;0;0
414756;sofranciszek.pl;1;0;0;0
414843;creativemail.pl;1;0;0;0
415001;payback-group.com;1;0;0;0
415009;cedex.com.pl;1;0;0;0
415047;marko.mazury.com.pl;1;0;0;0
415131;fraglesiband.pl;1;0;0;0
415199;centralny.eu;1;0;0;0
415217;halsak.pl;1;0;0;0
415350;posterprint.com.pl;1;0;0;0
415476;wp-bau.pl;1;0;0;0
415603;sampo.waw.pl;1;0;0;0
415724;gii.pl;1;0;0;0
415767;datasystem.com.pl;1;0;0;0
415783;in-te.com.pl;1;0;0;0
415950;czasnaogrody.com.pl;1;0;0;0
416019;rafbud.za.pl;1;0;0;0
416125;filatelistyka.abc24.pl;1;0;0;0
416168;zetech.pl;1;0;0;0
416471;przystan-pszczew.cba.pl;1;0;0;0
416512;gsm.lublin.pl;1;0;0;0
416608;ptsp.mragowo.pl;1;0;0;0
416612;it4portal.com;1;0;0;1
416714;serial-killer.pl;1;0;0;0
416790;muchanadziko.pl;1;0;0;1
416907;mcgroup.eu;1;0;0;0
417034;itcommerce.pl;1;0;0;0
417449;e-cukiernia.com;1;0;0;0
417629;ekprojekt.pl;1;0;0;0
417763;titan-mal.pl;1;0;0;0
417810;aparatysluchowe.waw.pl;1;0;0;0
418011;tama-brzeg.pl.tl;1;0;0;0
418075;kablobeton.pl;1;0;0;0
418193;zbylbruk.pl;1;0;0;1
418232;niewidzialni.prv.pl;1;0;0;0
418253;maxmark.pl;1;0;0;0
418292;hewi.com.pl;1;0;0;0
418300;prestigemusic.com.pl;1;0;0;1
418325;elperro.com.pl;1;0;0;1
418341;leaderteam.pl;1;0;0;0
418367;k-lan.eu;1;0;0;0
418377;bptech.com.pl;1;0;0;0
418415;zeeo.pl;1;0;0;0
418453;orkiestra.neostrada.pl;1;0;0;0
418456;harry.htw.pl;1;0;0;0
418536;projekty1331.pl;1;0;0;1
418601;blach-bud.pl;1;0;0;0
418642;paulsagane.pl;1;0;0;0
418651;hydroproinstal.pl;1;0;0;0
418694;secma.pl;1;0;0;0
418794;noveno.pl;1;0;0;0
418853;fithouse.pl;1;0;0;0
418888;beatis.pl;1;0;0;0
419036;fizjo-fit.com;1;0;0;0
419082;fantommedia.pl;1;0;0;1
419241;logart.pl;1;0;0;0
419281;dfhossa.pl;1;0;0;0
419401;owczarek.waw.pl;1;0;0;0
419421;poyelkonsulting.com;1;0;0;0
419446;severin.pl;1;0;0;0
419519;ekgibons.pl;1;0;0;0
419523;artfilm.pl;1;0;0;0
419537;info-net.pc.pl;1;0;0;0
419565;anmic.pl;1;0;0;0
419600;zielonewzgorze.oz.pl;1;0;0;0
419612;chwiladlaciebie.eu;1;0;0;0
419772;yurst.pl;1;0;0;0
419794;pielgrzymki.e.pl;1;0;0;0
419889;welcome-tourist.com.pl;1;0;0;0
419902;silchem.info.pl;1;0;0;0
419956;eurohosbud.pl;1;0;0;0
419967;cieply-zaklad.pl;1;0;0;0
420107;dino.edu.pl;1;0;0;0
420267;usmiechdziecka.zagan.pl;1;0;0;0
420289;alfabet.osdw.pl;1;0;0;0
420335;www.yusen-logistics.com;1;0;0;0
420338;topcomsklep.pl;1;0;0;0
